date,warehouse_id,shift_id
2025-05-14,WH01,S3
2025-05-14,WH02,S1
2025-05-14,WH02,S2
2025-05-14,WH02,S3
2025-05-14,WH03,S1
2025-05-14,WH03,S2
2025-05-14,WH03,S3
2025-05-14,WH04,S1
2025-05-14,WH04,S2
2025-05-14,WH04,S3
2025-05-14,WH05,S1
2025-05-14,WH05,S2
2025-05-14,WH05,S3
2025-05-15,WH01,S1
2025-05-15,WH01,S2
2025-05-15,WH01,S3
2025-05-15,WH02,S1
2025-05-15,WH02,S2
2025-05-15,WH02,S3
2025-05-15,WH03,S1
2025-05-15,WH03,S2
2025-05-15,WH03,S3
2025-05-15,WH04,S1
2025-05-15,WH04,S2
2025-05-15,WH04,S3
2025-05-15,WH05,S1
2025-05-15,WH05,S2
2025-05-15,WH05,S3
2025-05-16,WH01,S1
2025-05-16,WH01,S2
2025-05-16,WH01,S3
2025-05-16,WH02,S1
2025-05-16,WH02,S2
2025-05-16,WH02,S3
2025-05-16,WH03,S1
2025-05-16,WH03,S2
2025-05-16,WH03,S3
2025-05-16,WH04,S1
2025-05-16,WH04,S2
2025-05-16,WH04,S3
2025-05-16,WH05,S1
2025-05-16,WH05,S2
2025-05-16,WH05,S3
2025-05-17,WH01,S1
2025-05-17,WH01,S2
2025-05-17,WH01,S3
2025-05-17,WH02,S1
2025-05-17,WH02,S2
2025-05-17,WH02,S3
2025-05-17,WH03,S1
2025-05-17,WH03,S2
2025-05-17,WH03,S3
2025-05-17,WH04,S1
2025-05-17,WH04,S2
2025-05-17,WH04,S3
2025-05-17,WH05,S1
2025-05-17,WH05,S2
2025-05-17,WH05,S3
2025-05-18,WH01,S1
2025-05-18,WH01,S2
2025-05-18,WH01,S3
2025-05-18,WH02,S1
2025-05-18,WH02,S2
2025-05-18,WH02,S3
2025-05-18,WH03,S1
2025-05-18,WH03,S2
2025-05-18,WH03,S3
2025-05-18,WH04,S1
2025-05-18,WH04,S2
2025-05-18,WH04,S3
2025-05-18,WH05,S1
2025-05-18,WH05,S2
2025-05-18,WH05,S3
2025-05-19,WH01,S1
2025-05-19,WH01,S2
2025-05-19,WH01,S3
2025-05-19,WH02,S1
2025-05-19,WH02,S2
2025-05-19,WH02,S3
2025-05-19,WH03,S1
2025-05-19,WH03,S2
2025-05-19,WH03,S3
2025-05-19,WH04,S1
2025-05-19,WH04,S2
2025-05-19,WH04,S3
2025-05-19,WH05,S1
2025-05-19,WH05,S2
2025-05-19,WH05,S3
2025-05-20,WH01,S1
2025-05-20,WH01,S2
2025-05-20,WH01,S3
2025-05-20,WH02,S1
2025-05-20,WH02,S2
2025-05-20,WH02,S3
2025-05-20,WH03,S1
2025-05-20,WH03,S2
2025-05-20,WH03,S3
2025-05-20,WH04,S1
2025-05-20,WH04,S2
2025-05-20,WH04,S3
2025-05-20,WH05,S1
2025-05-20,WH05,S2
2025-05-20,WH05,S3
2025-05-21,WH01,S1
2025-05-21,WH01,S2
2025-05-21,WH01,S3
2025-05-21,WH02,S1
2025-05-21,WH02,S2
2025-05-21,WH02,S3
2025-05-21,WH03,S1
2025-05-21,WH03,S2
2025-05-21,WH03,S3
2025-05-21,WH04,S1
2025-05-21,WH04,S2
2025-05-21,WH04,S3
2025-05-21,WH05,S1
2025-05-21,WH05,S2
2025-05-21,WH05,S3
2025-05-22,WH01,S1
2025-05-22,WH01,S2
2025-05-22,WH01,S3
2025-05-22,WH02,S1
2025-05-22,WH02,S2
2025-05-22,WH02,S3
2025-05-22,WH03,S1
2025-05-22,WH03,S2
2025-05-22,WH03,S3
2025-05-22,WH04,S1
2025-05-22,WH04,S2
2025-05-22,WH04,S3
2025-05-22,WH05,S1
2025-05-22,WH05,S2
2025-05-22,WH05,S3
2025-05-23,WH01,S1
2025-05-23,WH01,S2
2025-05-23,WH01,S3
2025-05-23,WH02,S1
2025-05-23,WH02,S2
2025-05-23,WH02,S3
2025-05-23,WH03,S1
2025-05-23,WH03,S2
2025-05-23,WH03,S3
2025-05-23,WH04,S1
2025-05-23,WH04,S2
2025-05-23,WH04,S3
2025-05-23,WH05,S1
2025-05-23,WH05,S2
2025-05-23,WH05,S3
2025-05-24,WH01,S1
2025-05-24,WH01,S2
2025-05-24,WH01,S3
2025-05-24,WH02,S1
2025-05-24,WH02,S2
2025-05-24,WH02,S3
2025-05-24,WH03,S1
2025-05-24,WH03,S2
2025-05-24,WH03,S3
2025-05-24,WH04,S1
2025-05-24,WH04,S2
2025-05-24,WH04,S3
2025-05-24,WH05,S1
2025-05-24,WH05,S2
2025-05-24,WH05,S3
2025-05-25,WH01,S1
2025-05-25,WH01,S2
2025-05-25,WH01,S3
2025-05-25,WH02,S1
2025-05-25,WH02,S2
2025-05-25,WH02,S3
2025-05-25,WH03,S1
2025-05-25,WH03,S2
2025-05-25,WH03,S3
2025-05-25,WH04,S1
2025-05-25,WH04,S2
2025-05-25,WH04,S3
2025-05-25,WH05,S1
2025-05-25,WH05,S2
2025-05-25,WH05,S3
2025-05-26,WH01,S1
2025-05-26,WH01,S2
2025-05-26,WH01,S3
2025-05-26,WH02,S1
2025-05-26,WH02,S2
2025-05-26,WH02,S3
2025-05-26,WH03,S1
2025-05-26,WH03,S2
2025-05-26,WH03,S3
2025-05-26,WH04,S1
2025-05-26,WH04,S2
2025-05-26,WH04,S3
2025-05-26,WH05,S1
2025-05-26,WH05,S2
2025-05-26,WH05,S3
2025-05-27,WH01,S1
2025-05-27,WH01,S2
2025-05-27,WH01,S3
2025-05-27,WH02,S1
2025-05-27,WH02,S2
2025-05-27,WH02,S3
2025-05-27,WH03,S1
2025-05-27,WH03,S2
2025-05-27,WH03,S3
2025-05-27,WH04,S1
2025-05-27,WH04,S2
2025-05-27,WH04,S3
2025-05-27,WH05,S1
2025-05-27,WH05,S2
2025-05-27,WH05,S3
2025-05-28,WH01,S1
2025-05-28,WH01,S2
2025-05-28,WH01,S3
2025-05-28,WH02,S1
2025-05-28,WH02,S2
2025-05-28,WH02,S3
2025-05-28,WH03,S1
2025-05-28,WH03,S2
2025-05-28,WH03,S3
2025-05-28,WH04,S1
2025-05-28,WH04,S2
2025-05-28,WH04,S3
2025-05-28,WH05,S1
2025-05-28,WH05,S2
2025-05-28,WH05,S3
2025-05-29,WH01,S1
2025-05-29,WH01,S2
2025-05-29,WH01,S3
2025-05-29,WH02,S1
2025-05-29,WH02,S2
2025-05-29,WH02,S3
2025-05-29,WH03,S1
2025-05-29,WH03,S2
2025-05-29,WH03,S3
2025-05-29,WH04,S1
2025-05-29,WH04,S2
2025-05-29,WH04,S3
2025-05-29,WH05,S1
2025-05-29,WH05,S2
2025-05-29,WH05,S3
2025-05-30,WH01,S1
2025-05-30,WH01,S2
2025-05-30,WH01,S3
2025-05-30,WH02,S1
2025-05-30,WH02,S2
2025-05-30,WH02,S3
2025-05-30,WH03,S1
2025-05-30,WH03,S2
2025-05-30,WH03,S3
2025-05-30,WH04,S1
2025-05-30,WH04,S2
2025-05-30,WH04,S3
2025-05-30,WH05,S1
2025-05-30,WH05,S2
2025-05-30,WH05,S3
2025-05-31,WH01,S1
2025-05-31,WH01,S2
2025-05-31,WH01,S3
2025-05-31,WH02,S1
2025-05-31,WH02,S2
2025-05-31,WH02,S3
2025-05-31,WH03,S1
2025-05-31,WH03,S2
2025-05-31,WH03,S3
2025-05-31,WH04,S1
2025-05-31,WH04,S2
2025-05-31,WH04,S3
2025-05-31,WH05,S1
2025-05-31,WH05,S2
2025-05-31,WH05,S3
2025-06-01,WH01,S1
2025-06-01,WH01,S2
2025-06-01,WH01,S3
2025-06-01,WH02,S1
2025-06-01,WH02,S2
2025-06-01,WH02,S3
2025-06-01,WH03,S1
2025-06-01,WH03,S2
2025-06-01,WH03,S3
2025-06-01,WH04,S1
2025-06-01,WH04,S2
2025-06-01,WH04,S3
2025-06-01,WH05,S1
2025-06-01,WH05,S2
2025-06-01,WH05,S3
2025-06-02,WH01,S1
2025-06-02,WH01,S2
2025-06-02,WH01,S3
2025-06-02,WH02,S1
2025-06-02,WH02,S2
2025-06-02,WH02,S3
2025-06-02,WH03,S1
2025-06-02,WH03,S2
2025-06-02,WH03,S3
2025-06-02,WH04,S1
2025-06-02,WH04,S2
2025-06-02,WH04,S3
2025-06-02,WH05,S1
2025-06-02,WH05,S2
2025-06-02,WH05,S3
2025-06-03,WH01,S1
2025-06-03,WH01,S2
2025-06-03,WH01,S3
2025-06-03,WH02,S1
2025-06-03,WH02,S2
2025-06-03,WH02,S3
2025-06-03,WH03,S1
2025-06-03,WH03,S2
2025-06-03,WH03,S3
2025-06-03,WH04,S1
2025-06-03,WH04,S2
2025-06-03,WH04,S3
2025-06-03,WH05,S1
2025-06-03,WH05,S2
2025-06-03,WH05,S3
2025-06-04,WH01,S1
2025-06-04,WH01,S2
2025-06-04,WH01,S3
2025-06-04,WH02,S1
2025-06-04,WH02,S2
2025-06-04,WH02,S3
2025-06-04,WH03,S1
2025-06-04,WH03,S2
2025-06-04,WH03,S3
2025-06-04,WH04,S1
2025-06-04,WH04,S2
2025-06-04,WH04,S3
2025-06-04,WH05,S1
2025-06-04,WH05,S2
2025-06-04,WH05,S3
2025-06-05,WH01,S1
2025-06-05,WH01,S2
2025-06-05,WH01,S3
2025-06-05,WH02,S1
2025-06-05,WH02,S2
2025-06-05,WH02,S3
2025-06-05,WH03,S1
2025-06-05,WH03,S2
2025-06-05,WH03,S3
2025-06-05,WH04,S1
2025-06-05,WH04,S2
2025-06-05,WH04,S3
2025-06-05,WH05,S1
2025-06-05,WH05,S2
2025-06-05,WH05,S3
2025-06-06,WH01,S1
2025-06-06,WH01,S2
2025-06-06,WH01,S3
2025-06-06,WH02,S1
2025-06-06,WH02,S2
2025-06-06,WH02,S3
2025-06-06,WH03,S1
2025-06-06,WH03,S2
2025-06-06,WH03,S3
2025-06-06,WH04,S1
2025-06-06,WH04,S2
2025-06-06,WH04,S3
2025-06-06,WH05,S1
2025-06-06,WH05,S2
2025-06-06,WH05,S3
2025-06-07,WH01,S1
2025-06-07,WH01,S2
2025-06-07,WH01,S3
2025-06-07,WH02,S1
2025-06-07,WH02,S2
2025-06-07,WH02,S3
2025-06-07,WH03,S1
2025-06-07,WH03,S2
2025-06-07,WH03,S3
2025-06-07,WH04,S1
2025-06-07,WH04,S2
2025-06-07,WH04,S3
2025-06-07,WH05,S1
2025-06-07,WH05,S2
2025-06-07,WH05,S3
2025-06-08,WH01,S1
2025-06-08,WH01,S2
2025-06-08,WH01,S3
2025-06-08,WH02,S1
2025-06-08,WH02,S2
2025-06-08,WH02,S3
2025-06-08,WH03,S1
2025-06-08,WH03,S2
2025-06-08,WH03,S3
2025-06-08,WH04,S1
2025-06-08,WH04,S2
2025-06-08,WH04,S3
2025-06-08,WH05,S1
2025-06-08,WH05,S2
2025-06-08,WH05,S3
2025-06-09,WH01,S1
2025-06-09,WH01,S2
2025-06-09,WH01,S3
2025-06-09,WH02,S1
2025-06-09,WH02,S2
2025-06-09,WH02,S3
2025-06-09,WH03,S1
2025-06-09,WH03,S2
2025-06-09,WH03,S3
2025-06-09,WH04,S1
2025-06-09,WH04,S2
2025-06-09,WH04,S3
2025-06-09,WH05,S1
2025-06-09,WH05,S2
2025-06-09,WH05,S3
2025-06-10,WH01,S1
2025-06-10,WH01,S2
2025-06-10,WH01,S3
2025-06-10,WH02,S1
2025-06-10,WH02,S2
2025-06-10,WH02,S3
2025-06-10,WH03,S1
2025-06-10,WH03,S2
2025-06-10,WH03,S3
2025-06-10,WH04,S1
2025-06-10,WH04,S2
2025-06-10,WH04,S3
2025-06-10,WH05,S1
2025-06-10,WH05,S2
2025-06-10,WH05,S3
2025-06-11,WH01,S1
2025-06-11,WH01,S2
2025-06-11,WH01,S3
2025-06-11,WH02,S1
2025-06-11,WH02,S2
2025-06-11,WH02,S3
2025-06-11,WH03,S1
2025-06-11,WH03,S2
2025-06-11,WH03,S3
2025-06-11,WH04,S1
2025-06-11,WH04,S2
2025-06-11,WH04,S3
2025-06-11,WH05,S1
2025-06-11,WH05,S2
2025-06-11,WH05,S3
2025-06-12,WH01,S1
2025-06-12,WH01,S2
2025-06-12,WH01,S3
2025-06-12,WH02,S1
2025-06-12,WH02,S2
2025-06-12,WH02,S3
2025-06-12,WH03,S1
2025-06-12,WH03,S2
2025-06-12,WH03,S3
2025-06-12,WH04,S1
2025-06-12,WH04,S2
2025-06-12,WH04,S3
2025-06-12,WH05,S1
2025-06-12,WH05,S2
2025-06-12,WH05,S3
2025-06-13,WH01,S1
2025-06-13,WH01,S2
2025-06-13,WH01,S3
2025-06-13,WH02,S1
2025-06-13,WH02,S2
2025-06-13,WH02,S3
2025-06-13,WH03,S1
2025-06-13,WH03,S2
2025-06-13,WH03,S3
2025-06-13,WH04,S1
2025-06-13,WH04,S2
2025-06-13,WH04,S3
2025-06-13,WH05,S1
2025-06-13,WH05,S2
2025-06-13,WH05,S3
2025-06-14,WH01,S1
2025-06-14,WH01,S2
2025-06-14,WH01,S3
2025-06-14,WH02,S1
2025-06-14,WH02,S2
2025-06-14,WH02,S3
2025-06-14,WH03,S1
2025-06-14,WH03,S2
2025-06-14,WH03,S3
2025-06-14,WH04,S1
2025-06-14,WH04,S2
2025-06-14,WH04,S3
2025-06-14,WH05,S1
2025-06-14,WH05,S2
2025-06-14,WH05,S3
2025-06-15,WH01,S1
2025-06-15,WH01,S2
2025-06-15,WH01,S3
2025-06-15,WH02,S1
2025-06-15,WH02,S2
2025-06-15,WH02,S3
2025-06-15,WH03,S1
2025-06-15,WH03,S2
2025-06-15,WH03,S3
2025-06-15,WH04,S1
2025-06-15,WH04,S2
2025-06-15,WH04,S3
2025-06-15,WH05,S1
2025-06-15,WH05,S2
2025-06-15,WH05,S3
2025-06-16,WH01,S1
2025-06-16,WH01,S2
2025-06-16,WH01,S3
2025-06-16,WH02,S1
2025-06-16,WH02,S2
2025-06-16,WH02,S3
2025-06-16,WH03,S1
2025-06-16,WH03,S2
2025-06-16,WH03,S3
2025-06-16,WH04,S1
2025-06-16,WH04,S2
2025-06-16,WH04,S3
2025-06-16,WH05,S1
2025-06-16,WH05,S2
2025-06-16,WH05,S3
2025-06-17,WH01,S1
2025-06-17,WH01,S2
2025-06-17,WH01,S3
2025-06-17,WH02,S1
2025-06-17,WH02,S2
2025-06-17,WH02,S3
2025-06-17,WH03,S1
2025-06-17,WH03,S2
2025-06-17,WH03,S3
2025-06-17,WH04,S1
2025-06-17,WH04,S2
2025-06-17,WH04,S3
2025-06-17,WH05,S1
2025-06-17,WH05,S2
2025-06-17,WH05,S3
2025-06-18,WH01,S1
2025-06-18,WH01,S2
2025-06-18,WH01,S3
2025-06-18,WH02,S1
2025-06-18,WH02,S2
2025-06-18,WH02,S3
2025-06-18,WH03,S1
2025-06-18,WH03,S2
2025-06-18,WH03,S3
2025-06-18,WH04,S1
2025-06-18,WH04,S2
2025-06-18,WH04,S3
2025-06-18,WH05,S1
2025-06-18,WH05,S2
2025-06-18,WH05,S3
2025-06-19,WH01,S1
2025-06-19,WH01,S2
2025-06-19,WH01,S3
2025-06-19,WH02,S1
2025-06-19,WH02,S2
2025-06-19,WH02,S3
2025-06-19,WH03,S1
2025-06-19,WH03,S2
2025-06-19,WH03,S3
2025-06-19,WH04,S1
2025-06-19,WH04,S2
2025-06-19,WH04,S3
2025-06-19,WH05,S1
2025-06-19,WH05,S2
2025-06-19,WH05,S3
2025-06-20,WH01,S1
2025-06-20,WH01,S2
2025-06-20,WH01,S3
2025-06-20,WH02,S1
2025-06-20,WH02,S2
2025-06-20,WH02,S3
2025-06-20,WH03,S1
2025-06-20,WH03,S2
2025-06-20,WH03,S3
2025-06-20,WH04,S1
2025-06-20,WH04,S2
2025-06-20,WH04,S3
2025-06-20,WH05,S1
2025-06-20,WH05,S2
2025-06-20,WH05,S3
2025-06-21,WH01,S1
2025-06-21,WH01,S2
2025-06-21,WH01,S3
2025-06-21,WH02,S1
2025-06-21,WH02,S2
2025-06-21,WH02,S3
2025-06-21,WH03,S1
2025-06-21,WH03,S2
2025-06-21,WH03,S3
2025-06-21,WH04,S1
2025-06-21,WH04,S2
2025-06-21,WH04,S3
2025-06-21,WH05,S1
2025-06-21,WH05,S2
2025-06-21,WH05,S3
2025-06-22,WH01,S1
2025-06-22,WH01,S2
2025-06-22,WH01,S3
2025-06-22,WH02,S1
2025-06-22,WH02,S2
2025-06-22,WH02,S3
2025-06-22,WH03,S1
2025-06-22,WH03,S2
2025-06-22,WH03,S3
2025-06-22,WH04,S1
2025-06-22,WH04,S2
2025-06-22,WH04,S3
2025-06-22,WH05,S1
2025-06-22,WH05,S2
2025-06-22,WH05,S3
2025-06-23,WH01,S1
2025-06-23,WH01,S2
2025-06-23,WH01,S3
2025-06-23,WH02,S1
2025-06-23,WH02,S2
2025-06-23,WH02,S3
2025-06-23,WH03,S1
2025-06-23,WH03,S2
2025-06-23,WH03,S3
2025-06-23,WH04,S1
2025-06-23,WH04,S2
2025-06-23,WH04,S3
2025-06-23,WH05,S1
2025-06-23,WH05,S2
2025-06-23,WH05,S3
2025-06-24,WH01,S1
2025-06-24,WH01,S2
2025-06-24,WH01,S3
2025-06-24,WH02,S1
2025-06-24,WH02,S2
2025-06-24,WH02,S3
2025-06-24,WH03,S1
2025-06-24,WH03,S2
2025-06-24,WH03,S3
2025-06-24,WH04,S1
2025-06-24,WH04,S2
2025-06-24,WH04,S3
2025-06-24,WH05,S1
2025-06-24,WH05,S2
2025-06-24,WH05,S3
2025-06-25,WH01,S1
2025-06-25,WH01,S2
2025-06-25,WH01,S3
2025-06-25,WH02,S1
2025-06-25,WH02,S2
2025-06-25,WH02,S3
2025-06-25,WH03,S1
2025-06-25,WH03,S2
2025-06-25,WH03,S3
2025-06-25,WH04,S1
2025-06-25,WH04,S2
2025-06-25,WH04,S3
2025-06-25,WH05,S1
2025-06-25,WH05,S2
2025-06-25,WH05,S3
2025-06-26,WH01,S1
2025-06-26,WH01,S2
2025-06-26,WH01,S3
2025-06-26,WH02,S1
2025-06-26,WH02,S2
2025-06-26,WH02,S3
2025-06-26,WH03,S1
2025-06-26,WH03,S2
2025-06-26,WH03,S3
2025-06-26,WH04,S1
2025-06-26,WH04,S2
2025-06-26,WH04,S3
2025-06-26,WH05,S1
2025-06-26,WH05,S2
2025-06-26,WH05,S3
2025-06-27,WH01,S1
2025-06-27,WH01,S2
2025-06-27,WH01,S3
2025-06-27,WH02,S1
2025-06-27,WH02,S2
2025-06-27,WH02,S3
2025-06-27,WH03,S1
2025-06-27,WH03,S2
2025-06-27,WH03,S3
2025-06-27,WH04,S1
2025-06-27,WH04,S2
2025-06-27,WH04,S3
2025-06-27,WH05,S1
2025-06-27,WH05,S2
2025-06-27,WH05,S3
2025-06-28,WH01,S1
2025-06-28,WH01,S2
2025-06-28,WH01,S3
2025-06-28,WH02,S1
2025-06-28,WH02,S2
2025-06-28,WH02,S3
2025-06-28,WH03,S1
2025-06-28,WH03,S2
2025-06-28,WH03,S3
2025-06-28,WH04,S1
2025-06-28,WH04,S2
2025-06-28,WH04,S3
2025-06-28,WH05,S1
2025-06-28,WH05,S2
2025-06-28,WH05,S3
2025-06-29,WH01,S1
2025-06-29,WH01,S2
2025-06-29,WH01,S3
2025-06-29,WH02,S1
2025-06-29,WH02,S2
2025-06-29,WH02,S3
2025-06-29,WH03,S1
2025-06-29,WH03,S2
2025-06-29,WH03,S3
2025-06-29,WH04,S1
2025-06-29,WH04,S2
2025-06-29,WH04,S3
2025-06-29,WH05,S1
2025-06-29,WH05,S2
2025-06-29,WH05,S3
2025-06-30,WH01,S1
2025-06-30,WH01,S2
2025-06-30,WH01,S3
2025-06-30,WH02,S1
2025-06-30,WH02,S2
2025-06-30,WH02,S3
2025-06-30,WH03,S1
2025-06-30,WH03,S2
2025-06-30,WH03,S3
2025-06-30,WH04,S1
2025-06-30,WH04,S2
2025-06-30,WH04,S3
2025-06-30,WH05,S1
2025-06-30,WH05,S2
2025-06-30,WH05,S3
2025-07-01,WH01,S1
2025-07-01,WH01,S2
2025-07-01,WH01,S3
2025-07-01,WH02,S1
2025-07-01,WH02,S2
2025-07-01,WH02,S3
2025-07-01,WH03,S1
2025-07-01,WH03,S2
2025-07-01,WH03,S3
2025-07-01,WH04,S1
2025-07-01,WH04,S2
2025-07-01,WH04,S3
2025-07-01,WH05,S1
2025-07-01,WH05,S2
2025-07-01,WH05,S3
2025-07-02,WH01,S1
2025-07-02,WH01,S2
2025-07-02,WH01,S3
2025-07-02,WH02,S1
2025-07-02,WH02,S2
2025-07-02,WH02,S3
2025-07-02,WH03,S1
2025-07-02,WH03,S2
2025-07-02,WH03,S3
2025-07-02,WH04,S1
2025-07-02,WH04,S2
2025-07-02,WH04,S3
2025-07-02,WH05,S1
2025-07-02,WH05,S2
2025-07-02,WH05,S3
2025-07-03,WH01,S1
2025-07-03,WH01,S2
2025-07-03,WH01,S3
2025-07-03,WH02,S1
2025-07-03,WH02,S2
2025-07-03,WH02,S3
2025-07-03,WH03,S1
2025-07-03,WH03,S2
2025-07-03,WH03,S3
2025-07-03,WH04,S1
2025-07-03,WH04,S2
2025-07-03,WH04,S3
2025-07-03,WH05,S1
2025-07-03,WH05,S2
2025-07-03,WH05,S3
2025-07-04,WH01,S1
2025-07-04,WH01,S2
2025-07-04,WH01,S3
2025-07-04,WH02,S1
2025-07-04,WH02,S2
2025-07-04,WH02,S3
2025-07-04,WH03,S1
2025-07-04,WH03,S2
2025-07-04,WH03,S3
2025-07-04,WH04,S1
2025-07-04,WH04,S2
2025-07-04,WH04,S3
2025-07-04,WH05,S1
2025-07-04,WH05,S2
2025-07-04,WH05,S3
2025-07-05,WH01,S1
2025-07-05,WH01,S2
2025-07-05,WH01,S3
2025-07-05,WH02,S1
2025-07-05,WH02,S2
2025-07-05,WH02,S3
2025-07-05,WH03,S1
2025-07-05,WH03,S2
2025-07-05,WH03,S3
2025-07-05,WH04,S1
2025-07-05,WH04,S2
2025-07-05,WH04,S3
2025-07-05,WH05,S1
2025-07-05,WH05,S2
2025-07-05,WH05,S3
2025-07-06,WH01,S1
2025-07-06,WH01,S2
2025-07-06,WH01,S3
2025-07-06,WH02,S1
2025-07-06,WH02,S2
2025-07-06,WH02,S3
2025-07-06,WH03,S1
2025-07-06,WH03,S2
2025-07-06,WH03,S3
2025-07-06,WH04,S1
2025-07-06,WH04,S2
2025-07-06,WH04,S3
2025-07-06,WH05,S1
2025-07-06,WH05,S2
2025-07-06,WH05,S3
2025-07-07,WH01,S1
2025-07-07,WH01,S2
2025-07-07,WH01,S3
2025-07-07,WH02,S1
2025-07-07,WH02,S2
2025-07-07,WH02,S3
2025-07-07,WH03,S1
2025-07-07,WH03,S2
2025-07-07,WH03,S3
2025-07-07,WH04,S1
2025-07-07,WH04,S2
2025-07-07,WH04,S3
2025-07-07,WH05,S1
2025-07-07,WH05,S2
2025-07-07,WH05,S3
2025-07-08,WH01,S1
2025-07-08,WH01,S2
2025-07-08,WH01,S3
2025-07-08,WH02,S1
2025-07-08,WH02,S2
2025-07-08,WH02,S3
2025-07-08,WH03,S1
2025-07-08,WH03,S2
2025-07-08,WH03,S3
2025-07-08,WH04,S1
2025-07-08,WH04,S2
2025-07-08,WH04,S3
2025-07-08,WH05,S1
2025-07-08,WH05,S2
2025-07-08,WH05,S3
2025-07-09,WH01,S1
2025-07-09,WH01,S2
2025-07-09,WH01,S3
2025-07-09,WH02,S1
2025-07-09,WH02,S2
2025-07-09,WH02,S3
2025-07-09,WH03,S1
2025-07-09,WH03,S2
2025-07-09,WH03,S3
2025-07-09,WH04,S1
2025-07-09,WH04,S2
2025-07-09,WH04,S3
2025-07-09,WH05,S1
2025-07-09,WH05,S2
2025-07-09,WH05,S3
2025-07-10,WH01,S1
2025-07-10,WH01,S2
2025-07-10,WH01,S3
2025-07-10,WH02,S1
2025-07-10,WH02,S2
2025-07-10,WH02,S3
2025-07-10,WH03,S1
2025-07-10,WH03,S2
2025-07-10,WH03,S3
2025-07-10,WH04,S1
2025-07-10,WH04,S2
2025-07-10,WH04,S3
2025-07-10,WH05,S1
2025-07-10,WH05,S2
2025-07-10,WH05,S3
2025-07-11,WH01,S1
2025-07-11,WH01,S2
2025-07-11,WH01,S3
2025-07-11,WH02,S1
2025-07-11,WH02,S2
2025-07-11,WH02,S3
2025-07-11,WH03,S1
2025-07-11,WH03,S2
2025-07-11,WH03,S3
2025-07-11,WH04,S1
2025-07-11,WH04,S2
2025-07-11,WH04,S3
2025-07-11,WH05,S1
2025-07-11,WH05,S2
2025-07-11,WH05,S3
2025-07-12,WH01,S1
2025-07-12,WH01,S2
2025-07-12,WH01,S3
2025-07-12,WH02,S1
2025-07-12,WH02,S2
2025-07-12,WH02,S3
2025-07-12,WH03,S1
2025-07-12,WH03,S2
2025-07-12,WH03,S3
2025-07-12,WH04,S1
2025-07-12,WH04,S2
2025-07-12,WH04,S3
2025-07-12,WH05,S1
2025-07-12,WH05,S2
2025-07-12,WH05,S3
2025-07-13,WH01,S1
2025-07-13,WH01,S2
2025-07-13,WH01,S3
2025-07-13,WH02,S1
2025-07-13,WH02,S2
2025-07-13,WH02,S3
2025-07-13,WH03,S1
2025-07-13,WH03,S2
2025-07-13,WH03,S3
2025-07-13,WH04,S1
2025-07-13,WH04,S2
2025-07-13,WH04,S3
2025-07-13,WH05,S1
2025-07-13,WH05,S2
2025-07-13,WH05,S3
2025-07-14,WH01,S1
2025-07-14,WH01,S2
2025-07-14,WH01,S3
2025-07-14,WH02,S1
2025-07-14,WH02,S2
2025-07-14,WH02,S3
2025-07-14,WH03,S1
2025-07-14,WH03,S2
2025-07-14,WH03,S3
2025-07-14,WH04,S1
2025-07-14,WH04,S2
2025-07-14,WH04,S3
2025-07-14,WH05,S1
2025-07-14,WH05,S2
2025-07-14,WH05,S3
2025-07-15,WH01,S1
2025-07-15,WH01,S2
2025-07-15,WH01,S3
2025-07-15,WH02,S1
2025-07-15,WH02,S2
2025-07-15,WH02,S3
2025-07-15,WH03,S1
2025-07-15,WH03,S2
2025-07-15,WH03,S3
2025-07-15,WH04,S1
2025-07-15,WH04,S2
2025-07-15,WH04,S3
2025-07-15,WH05,S1
2025-07-15,WH05,S2
2025-07-15,WH05,S3
2025-07-16,WH01,S1
2025-07-16,WH01,S2
2025-07-16,WH01,S3
2025-07-16,WH02,S1
2025-07-16,WH02,S2
2025-07-16,WH02,S3
2025-07-16,WH03,S1
2025-07-16,WH03,S2
2025-07-16,WH03,S3
2025-07-16,WH04,S1
2025-07-16,WH04,S2
2025-07-16,WH04,S3
2025-07-16,WH05,S1
2025-07-16,WH05,S2
2025-07-16,WH05,S3
2025-07-17,WH01,S1
2025-07-17,WH01,S2
2025-07-17,WH01,S3
2025-07-17,WH02,S1
2025-07-17,WH02,S2
2025-07-17,WH02,S3
2025-07-17,WH03,S1
2025-07-17,WH03,S2
2025-07-17,WH03,S3
2025-07-17,WH04,S1
2025-07-17,WH04,S2
2025-07-17,WH04,S3
2025-07-17,WH05,S1
2025-07-17,WH05,S2
2025-07-17,WH05,S3
2025-07-18,WH01,S1
2025-07-18,WH01,S2
2025-07-18,WH01,S3
2025-07-18,WH02,S1
2025-07-18,WH02,S2
2025-07-18,WH02,S3
2025-07-18,WH03,S1
2025-07-18,WH03,S2
2025-07-18,WH03,S3
2025-07-18,WH04,S1
2025-07-18,WH04,S2
2025-07-18,WH04,S3
2025-07-18,WH05,S1
2025-07-18,WH05,S2
2025-07-18,WH05,S3
2025-07-19,WH01,S1
2025-07-19,WH01,S2
2025-07-19,WH01,S3
2025-07-19,WH02,S1
2025-07-19,WH02,S2
2025-07-19,WH02,S3
2025-07-19,WH03,S1
2025-07-19,WH03,S2
2025-07-19,WH03,S3
2025-07-19,WH04,S1
2025-07-19,WH04,S2
