date,warehouse_id,shift_id,month,weekday,base_volume,monthly_multiplier,weekday_multiplier,shift_share,expected_volume,volume,shipments,base_workers,shift_worker_multiplier,workers,labor_hours,Productivity,base_productivity,shift_productivity_multiplier,expected_productivity,capacity,productivity,utilization,utilization_perct,backlog,units_procced,utilization_factor,error_rate,errors,errors_percet,backlog_factor,on_time_rate,on_time_ships,late_shipments,on_time_ships_percet
2025-08-22,WH02,S2,8,4,5000,0.85,1.1,0.35,1636,1387,11096,30,0.95,28,224,6.191964285714286,90,1.0,90.0,20160,49.54,0.5503968253968254,55.04,0,11096,1.0,0.00959276093453515,106,0.96,1.0,0.9665195564264109,10725,371,96.65
2025-08-22,WH02,S3,8,4,5000,0.85,1.1,0.25,1169,1128,9024,30,0.75,22,176,6.409090909090909,90,0.85,76.5,13464,51.27,0.6702317290552585,67.02,0,18048,1.0,0.010488676862129495,95,1.05,1.0,0.9494544219932524,8568,456,94.95
2025-08-22,WH03,S1,8,4,3500,0.85,1.1,0.4,1309,1244,9952,20,1.0,20,160,7.775,75,1.05,78.75,12600,62.2,0.7898412698412698,78.98,0,9952,1.0,0.007156967325287701,71,0.71,1.0,0.9522503223656502,9477,475,95.23
2025-08-22,WH03,S2,8,4,3500,0.85,1.1,0.35,1145,1232,9856,20,0.95,19,152,8.105263157894736,75,1.0,75.0,11400,64.84,0.864561403508772,86.46,0,29568,1.4,0.00840385889999689,83,0.84,1.0,0.9585894909618734,9448,408,95.86
2025-08-22,WH03,S3,8,4,3500,0.85,1.1,0.25,818,804,6432,20,0.75,15,120,6.7,75,0.85,63.75,7650,53.6,0.8407843137254902,84.08,0,6432,1.0,0.00619748146599326,40,0.62,1.0,0.9533998227704911,6132,300,95.34
2025-08-22,WH04,S1,8,4,3800,0.85,1.1,0.4,1421,1576,12608,23,1.0,23,184,8.565217391304348,82,1.05,86.10000000000001,15842,68.52,0.7958591086983967,79.59,0,12608,1.0,0.008021912547354694,101,0.8,1.0,0.9588115984403794,12089,519,95.88
2025-08-22,WH04,S2,8,4,3800,0.85,1.1,0.35,1244,1296,10368,23,0.95,22,176,7.363636363636363,82,1.0,82.0,14432,58.91,0.7184035476718403,71.84,0,10368,1.0,0.008346708037026264,87,0.84,1.0,0.9658265081965283,10014,354,96.58
2025-08-22,WH04,S3,8,4,3800,0.85,1.1,0.25,888,893,7144,23,0.75,17,136,6.5661764705882355,82,0.85,69.7,9479,52.53,0.7536659985230509,75.37,0,7144,1.0,0.008941906360287017,64,0.9,1.0,0.9638501818259184,6886,258,96.39
2025-08-22,WH05,S1,8,4,3000,0.85,1.1,0.4,1122,1070,8560,18,1.0,18,144,7.430555555555555,70,1.05,73.5,10584,59.44,0.8087679516250945,80.88,0,8560,1.0,0.008574774760253874,73,0.85,1.0,0.9545511704375724,8171,389,95.46
2025-08-22,WH05,S2,8,4,3000,0.85,1.1,0.35,982,1098,8784,18,0.95,17,136,8.073529411764707,70,1.0,70.0,9520,64.59,0.9226890756302522,92.27,0,17568,1.4,0.012142914119774651,107,1.22,1.0,0.9548764415250314,8388,396,95.49
2025-08-22,WH05,S3,8,4,3000,0.85,1.1,0.25,701,709,5672,18,0.75,14,112,6.330357142857143,70,0.85,59.5,6664,50.64,0.851140456182473,85.11,0,11344,1.4,0.012404250081764384,70,1.23,1.0,0.94175392810195,5342,330,94.18
2025-08-23,WH01,S1,8,5,4200,0.85,0.65,0.4,928,1062,8496,25,1.0,25,200,5.31,85,1.05,89.25,17850,42.48,0.47596638655462187,47.6,0,8496,1.0,0.009558741992859577,81,0.95,1.0,0.9646781502437733,8196,300,96.47
2025-08-23,WH01,S2,8,5,4200,0.85,0.65,0.35,812,863,6904,25,0.95,24,192,4.494791666666667,85,1.0,85.0,16320,35.96,0.4230392156862745,42.3,0,6904,1.0,0.009492743890099145,66,0.96,1.0,0.9467339369271176,6536,368,94.67
2025-08-23,WH01,S3,8,5,4200,0.85,0.65,0.25,580,572,4576,25,0.75,19,152,3.763157894736842,85,0.85,72.25,10982,30.11,0.4166818430158441,41.67,0,9152,1.0,0.008470978672625843,39,0.85,1.0,0.971920597035602,4448,128,97.19
2025-08-23,WH02,S1,8,5,5000,0.85,0.65,0.4,1105,1018,8144,30,1.0,30,240,4.241666666666666,90,1.05,94.5,22680,33.93,0.35908289241622576,35.91,0,16288,1.0,0.009565396112980821,78,0.96,1.0,0.9729662616906677,7924,220,97.3
2025-08-23,WH02,S2,8,5,5000,0.85,0.65,0.35,967,941,7528,30,0.95,28,224,4.200892857142857,90,1.0,90.0,20160,33.61,0.3734126984126984,37.34,0,7528,1.0,0.006416791237607604,48,0.64,1.0,0.9560048448736211,7197,331,95.6
2025-08-23,WH02,S3,8,5,5000,0.85,0.65,0.25,691,712,5696,30,0.75,22,176,4.045454545454546,90,0.85,76.5,13464,32.36,0.42305407011289364,42.31,0,11392,1.0,0.009226974162825809,53,0.93,1.0,0.9520896919858262,5423,273,95.21
2025-08-23,WH03,S1,8,5,3500,0.85,0.65,0.4,774,799,6392,20,1.0,20,160,4.99375,75,1.05,78.75,12600,39.95,0.5073015873015873,50.73,0,12784,1.0,0.008168790812191785,52,0.81,1.0,0.9690428699421264,6194,198,96.9
2025-08-23,WH03,S2,8,5,3500,0.85,0.65,0.35,677,613,4904,20,0.95,19,152,4.032894736842105,75,1.0,75.0,11400,32.26,0.4301754385964912,43.02,0,4904,1.0,0.008409142639167134,41,0.84,1.0,0.9587853280625854,4702,202,95.88
2025-08-23,WH03,S3,8,5,3500,0.85,0.65,0.25,483,465,3720,20,0.75,15,120,3.875,75,0.85,63.75,7650,31.0,0.48627450980392156,48.63,0,3720,1.0,0.009035036892524379,34,0.91,1.0,0.9614112745996208,3576,144,96.14
2025-08-23,WH04,S1,8,5,3800,0.85,0.65,0.4,840,914,7312,23,1.0,23,184,4.967391304347826,82,1.05,86.10000000000001,15842,39.74,0.4615578841055422,46.16,0,7312,1.0,0.00666748101054561,49,0.67,1.0,0.9583011959406236,7007,305,95.83
2025-08-23,WH04,S2,8,5,3800,0.85,0.65,0.35,735,709,5672,23,0.95,22,176,4.028409090909091,82,1.0,82.0,14432,32.23,0.39301552106430154,39.3,0,17016,1.0,0.009034093921078784,51,0.9,1.0,0.9660845862541205,5480,192,96.61
2025-08-23,WH04,S3,8,5,3800,0.85,0.65,0.25,525,542,4336,23,0.75,17,136,3.985294117647059,82,0.85,69.7,9479,31.88,0.45743221858845867,45.74,0,4336,1.0,0.0077038642474702625,33,0.76,1.0,0.9599129598864341,4162,174,95.99
2025-08-23,WH05,S1,8,5,3000,0.85,0.65,0.4,663,680,5440,18,1.0,18,144,4.722222222222222,70,1.05,73.5,10584,37.78,0.5139833711262283,51.4,0,5440,1.0,0.008405771354590986,46,0.85,1.0,0.9656340445602056,5253,187,96.56
2025-08-23,WH05,S2,8,5,3000,0.85,0.65,0.35,580,674,5392,18,0.95,17,136,4.955882352941177,70,1.0,70.0,9520,39.65,0.5663865546218487,56.64,0,10784,1.0,0.00693983554151776,37,0.69,1.0,0.967964944558508,5219,173,96.8
2025-08-23,WH05,S3,8,5,3000,0.85,0.65,0.25,414,476,3808,18,0.75,14,112,4.25,70,0.85,59.5,6664,34.0,0.5714285714285714,57.14,0,3808,1.0,0.007863677385544327,30,0.79,1.0,0.9700473551354906,3694,114,97.0
2025-08-24,WH01,S1,8,6,4200,0.85,0.55,0.4,785,794,6352,25,1.0,25,200,3.97,85,1.05,89.25,17850,31.76,0.35585434173669467,35.59,0,6352,1.0,0.008992199375476007,57,0.9,1.0,0.9654489770868143,6133,219,96.54
2025-08-24,WH01,S2,8,6,4200,0.85,0.55,0.35,687,687,5496,25,0.95,24,192,3.578125,85,1.0,85.0,16320,28.62,0.33676470588235297,33.68,0,10992,1.0,0.007264203810264313,40,0.73,1.0,0.9562270039852413,5255,241,95.62
2025-08-24,WH01,S3,8,6,4200,0.85,0.55,0.25,491,511,4088,25,0.75,19,152,3.361842105263158,85,0.85,72.25,10982,26.89,0.3722454926242943,37.22,0,4088,1.0,0.007587554450338197,31,0.76,1.0,0.9569291148556407,3912,176,95.69
2025-08-24,WH02,S1,8,6,5000,0.85,0.55,0.4,935,910,7280,30,1.0,30,240,3.7916666666666665,90,1.05,94.5,22680,30.33,0.32098765432098764,32.1,0,7280,1.0,0.007768042409181714,57,0.78,1.0,0.9720073552852022,7076,204,97.2
2025-08-24,WH02,S2,8,6,5000,0.85,0.55,0.35,818,907,7256,30,0.95,28,224,4.049107142857143,90,1.0,90.0,20160,32.39,0.3599206349206349,35.99,0,14512,1.0,0.006857172997798614,50,0.69,1.0,0.950672865997969,6898,358,95.07
2025-08-24,WH02,S3,8,6,5000,0.85,0.55,0.25,584,543,4344,30,0.75,22,176,3.085227272727273,90,0.85,76.5,13464,24.68,0.3226381461675579,32.26,0,8688,1.0,0.008984788021555204,39,0.9,1.0,0.9676937687647338,4204,140,96.77
2025-08-24,WH03,S1,8,6,3500,0.85,0.55,0.4,655,793,6344,20,1.0,20,160,4.95625,75,1.05,78.75,12600,39.65,0.5034920634920635,50.35,0,6344,1.0,0.006946473211724062,44,0.69,1.0,0.945140691193838,5996,348,94.51
2025-08-24,WH03,S2,8,6,3500,0.85,0.55,0.35,573,640,5120,20,0.95,19,152,4.2105263157894735,75,1.0,75.0,11400,33.68,0.44912280701754387,44.91,0,10240,1.0,0.009881951963313488,51,1.0,1.0,0.9507227157219569,4868,252,95.07
2025-08-24,WH03,S3,8,6,3500,0.85,0.55,0.25,409,347,2776,20,0.75,15,120,2.8916666666666666,75,0.85,63.75,7650,23.13,0.36287581699346405,36.29,0,8328,1.0,0.008511295707206778,24,0.86,1.0,0.9621883204399526,2671,105,96.22
2025-08-24,WH04,S1,8,6,3800,0.85,0.55,0.4,711,739,5912,23,1.0,23,184,4.016304347826087,82,1.05,86.10000000000001,15842,32.13,0.37318520388839793,37.32,0,11824,1.0,0.007698878339056671,46,0.78,1.0,0.9469925153625222,5599,313,94.7
2025-08-24,WH04,S2,8,6,3800,0.85,0.55,0.35,622,602,4816,23,0.95,22,176,3.4204545454545454,82,1.0,82.0,14432,27.36,0.33370288248337027,33.37,0,4816,1.0,0.008196425646963925,39,0.81,1.0,0.9681411086974002,4663,153,96.81
2025-08-24,WH04,S3,8,6,3800,0.85,0.55,0.25,444,409,3272,23,0.75,17,136,3.0073529411764706,82,0.85,69.7,9479,24.06,0.34518409114885534,34.52,0,3272,1.0,0.0075221874804030815,25,0.76,1.0,0.9734006812542195,3185,87,97.34
2025-08-24,WH05,S1,8,6,3000,0.85,0.55,0.4,561,638,5104,18,1.0,18,144,4.430555555555555,70,1.05,73.5,10584,35.44,0.48223733938019653,48.22,0,5104,1.0,0.008539708897640844,44,0.86,1.0,0.9641188277842544,4921,183,96.41
2025-08-24,WH05,S2,8,6,3000,0.85,0.55,0.35,491,535,4280,18,0.95,17,136,3.9338235294117645,70,1.0,70.0,9520,31.47,0.4495798319327731,44.96,0,8560,1.0,0.008665123266286321,37,0.86,1.0,0.952415429741857,4076,204,95.24
2025-08-24,WH05,S3,8,6,3000,0.85,0.55,0.25,351,321,2568,18,0.75,14,112,2.8660714285714284,70,0.85,59.5,6664,22.93,0.38535414165666265,38.54,0,5136,1.0,0.006830008561146287,18,0.7,1.0,0.9490831616809527,2437,131,94.91
2025-08-25,WH01,S1,8,0,4200,0.85,1.05,0.4,1499,1564,12512,25,1.0,25,200,7.82,85,1.05,89.25,17850,62.56,0.700952380952381,70.1,0,12512,1.0,0.008005250903563462,100,0.8,1.0,0.9655313824614691,12081,431,96.55
2025-08-25,WH01,S2,8,0,4200,0.85,1.05,0.35,1312,1531,12248,25,0.95,24,192,7.973958333333333,85,1.0,85.0,16320,63.79,0.7504901960784314,75.05,0,36744,1.0,0.008560995423208125,105,0.86,1.0,0.9586368175869406,11741,507,95.86
2025-08-25,WH01,S3,8,0,4200,0.85,1.05,0.25,937,912,7296,25,0.75,19,152,6.0,85,0.85,72.25,10982,48.0,0.6643598615916955,66.44,0,14592,1.0,0.009183590277538883,67,0.92,1.0,0.9402252398599031,6860,436,94.02
2025-08-25,WH02,S1,8,0,5000,0.85,1.05,0.4,1785,1643,13144,30,1.0,30,240,6.845833333333333,90,1.05,94.5,22680,54.77,0.5795414462081129,57.95,0,13144,1.0,0.01010572198200077,133,1.01,1.0,0.9591471396660229,12607,537,95.91
2025-08-25,WH02,S2,8,0,5000,0.85,1.05,0.35,1562,1597,12776,30,0.95,28,224,7.129464285714286,90,1.0,90.0,20160,57.04,0.6337301587301587,63.37,0,25552,1.0,0.00842586711431891,108,0.85,1.0,0.9575958314555194,12234,542,95.76
2025-08-25,WH02,S3,8,0,5000,0.85,1.05,0.25,1116,1085,8680,30,0.75,22,176,6.1647727272727275,90,0.85,76.5,13464,49.32,0.6446821152703506,64.47,0,8680,1.0,0.00875839013649002,76,0.88,1.0,0.9742172561829445,8456,224,97.42
2025-08-25,WH03,S1,8,0,3500,0.85,1.05,0.4,1250,1399,11192,20,1.0,20,160,8.74375,75,1.05,78.75,12600,69.95,0.8882539682539683,88.83,0,11192,1.4,0.009250975622299163,104,0.93,1.0,0.9576625160353847,10718,474,95.77
2025-08-25,WH03,S2,8,0,3500,0.85,1.05,0.35,1093,1089,8712,20,0.95,19,152,7.1644736842105265,75,1.0,75.0,11400,57.32,0.7642105263157895,76.42,0,26136,1.0,0.005560488468338841,48,0.55,1.0,0.9738398813050477,8484,228,97.38
2025-08-25,WH03,S3,8,0,3500,0.85,1.05,0.25,781,804,6432,20,0.75,15,120,6.7,75,0.85,63.75,7650,53.6,0.8407843137254902,84.08,0,6432,1.0,0.008334863875611546,54,0.84,1.0,0.9540980227037145,6137,295,95.41
2025-08-25,WH04,S1,8,0,3800,0.85,1.05,0.4,1357,1437,11496,23,1.0,23,184,7.809782608695652,82,1.05,86.10000000000001,15842,62.48,0.7256659512687792,72.57,0,34488,1.0,0.009957445222971243,114,0.99,1.0,0.9500676109230548,10922,574,95.01
2025-08-25,WH04,S2,8,0,3800,0.85,1.05,0.35,1187,1121,8968,23,0.95,22,176,6.369318181818182,82,1.0,82.0,14432,50.95,0.6213968957871396,62.14,0,26904,1.0,0.009496301456965317,85,0.95,1.0,0.9527773142792229,8545,423,95.28
2025-08-25,WH04,S3,8,0,3800,0.85,1.05,0.25,848,940,7520,23,0.75,17,136,6.911764705882353,82,0.85,69.7,9479,55.29,0.7933326300242641,79.33,0,15040,1.0,0.009031594300426238,68,0.9,1.0,0.9539896229016992,7174,346,95.4
2025-08-25,WH05,S1,8,0,3000,0.85,1.05,0.4,1071,828,6624,18,1.0,18,144,5.75,70,1.05,73.5,10584,46.0,0.6258503401360545,62.59,0,19872,1.0,0.009366335983885072,62,0.94,1.0,0.9680374918773967,6412,212,96.8
2025-08-25,WH05,S2,8,0,3000,0.85,1.05,0.35,937,939,7512,18,0.95,17,136,6.904411764705882,70,1.0,70.0,9520,55.24,0.7890756302521008,78.91,0,15024,1.0,0.007955218733526935,60,0.8,1.0,0.9526120970272338,7156,356,95.26
2025-08-25,WH05,S3,8,0,3000,0.85,1.05,0.25,669,653,5224,18,0.75,14,112,5.830357142857143,70,0.85,59.5,6664,46.64,0.7839135654261705,78.39,0,5224,1.0,0.007964542139976058,42,0.8,1.0,0.9575858688980149,5002,222,95.76
2025-08-26,WH01,S1,8,1,4200,0.85,1.0,0.4,1428,1425,11400,25,1.0,25,200,7.125,85,1.05,89.25,17850,57.0,0.6386554621848739,63.87,0,22800,1.0,0.006620493331784789,75,0.66,1.0,0.9486780435294093,10815,585,94.87
2025-08-26,WH01,S2,8,1,4200,0.85,1.0,0.35,1250,1274,10192,25,0.95,24,192,6.635416666666667,85,1.0,85.0,16320,53.08,0.6245098039215686,62.45,0,10192,1.0,0.008719766747995095,89,0.87,1.0,0.9732438877761044,9919,273,97.32
2025-08-26,WH01,S3,8,1,4200,0.85,1.0,0.25,892,972,7776,25,0.75,19,152,6.394736842105263,85,0.85,72.25,10982,51.16,0.7080677472227281,70.81,0,7776,1.0,0.0074941165541170165,58,0.75,1.0,0.9606446689952891,7470,306,96.06
2025-08-26,WH02,S1,8,1,5000,0.85,1.0,0.4,1700,1550,12400,30,1.0,30,240,6.458333333333333,90,1.05,94.5,22680,51.67,0.54673721340388,54.67,0,12400,1.0,0.008492154835327392,105,0.85,1.0,0.9574781088451896,11873,527,95.75
2025-08-26,WH02,S2,8,1,5000,0.85,1.0,0.35,1488,1591,12728,30,0.95,28,224,7.102678571428571,90,1.0,90.0,20160,56.82,0.6313492063492063,63.13,0,12728,1.0,0.006876208855339723,88,0.69,1.0,0.9589396730938834,12205,523,95.89
2025-08-26,WH02,S3,8,1,5000,0.85,1.0,0.25,1062,1125,9000,30,0.75,22,176,6.392045454545454,90,0.85,76.5,13464,51.14,0.6684491978609626,66.84,0,18000,1.0,0.008121398158680288,73,0.81,1.0,0.9722686756769576,8750,250,97.23
2025-08-26,WH03,S1,8,1,3500,0.85,1.0,0.4,1190,1265,10120,20,1.0,20,160,7.90625,75,1.05,78.75,12600,63.25,0.8031746031746032,80.32,0,10120,1.0,0.007375104944664999,75,0.74,1.0,0.9486107615143637,9600,520,94.86
2025-08-26,WH03,S2,8,1,3500,0.85,1.0,0.35,1041,963,7704,20,0.95,19,152,6.3355263157894735,75,1.0,75.0,11400,50.68,0.6757894736842105,67.58,0,7704,1.0,0.009311452561007084,72,0.93,1.0,0.9680727096327288,7458,246,96.81
2025-08-26,WH03,S3,8,1,3500,0.85,1.0,0.25,744,857,6856,20,0.75,15,120,7.141666666666667,75,0.85,63.75,7650,57.13,0.8962091503267974,89.62,0,6856,1.4,0.008868343715302904,61,0.89,1.0,0.9591529611094224,6576,280,95.92
2025-08-26,WH04,S1,8,1,3800,0.85,1.0,0.4,1292,1167,9336,23,1.0,23,184,6.342391304347826,82,1.05,86.10000000000001,15842,50.74,0.589319530362328,58.93,0,18672,1.0,0.006568674229902394,61,0.65,1.0,0.9644105841870327,9004,332,96.44
2025-08-26,WH04,S2,8,1,3800,0.85,1.0,0.35,1130,1218,9744,23,0.95,22,176,6.920454545454546,82,1.0,82.0,14432,55.36,0.6751662971175166,67.52,0,19488,1.0,0.008575711122431249,84,0.86,1.0,0.9619052087211745,9373,371,96.19
2025-08-26,WH04,S3,8,1,3800,0.85,1.0,0.25,808,907,7256,23,0.75,17,136,6.669117647058823,82,0.85,69.7,9479,53.35,0.7654815908851145,76.55,0,7256,1.0,0.008890723257537942,65,0.9,1.0,0.9678899376729164,7023,233,96.79
2025-08-26,WH05,S1,8,1,3000,0.85,1.0,0.4,1020,959,7672,18,1.0,18,144,6.659722222222222,70,1.05,73.5,10584,53.28,0.7248677248677249,72.49,0,23016,1.0,0.008405582011323293,64,0.83,1.0,0.9584924661851992,7354,318,95.85
2025-08-26,WH05,S2,8,1,3000,0.85,1.0,0.35,892,869,6952,18,0.95,17,136,6.389705882352941,70,1.0,70.0,9520,51.12,0.7302521008403361,73.03,0,13904,1.0,0.009420422349837157,65,0.93,1.0,0.958945519048461,6667,285,95.89
2025-08-26,WH05,S3,8,1,3000,0.85,1.0,0.25,638,655,5240,18,0.75,14,112,5.848214285714286,70,0.85,59.5,6664,46.79,0.7863145258103241,78.63,0,10480,1.0,0.006763283327706065,35,0.67,1.0,0.9714965599489412,5091,149,97.15
2025-08-27,WH01,S1,8,2,4200,0.85,1.0,0.4,1428,1509,12072,25,1.0,25,200,7.545,85,1.05,89.25,17850,60.36,0.6763025210084034,67.63,0,24144,1.0,0.008608658208788653,104,0.86,1.0,0.961274988902367,11605,467,96.13
2025-08-27,WH01,S2,8,2,4200,0.85,1.0,0.35,1250,1234,9872,25,0.95,24,192,6.427083333333333,85,1.0,85.0,16320,51.42,0.6049019607843137,60.49,0,29616,1.0,0.00891302806018138,88,0.89,1.0,0.9748104940927836,9623,249,97.48
2025-08-27,WH01,S3,8,2,4200,0.85,1.0,0.25,892,889,7112,25,0.75,19,152,5.848684210526316,85,0.85,72.25,10982,46.79,0.6476051720997996,64.76,0,14224,1.0,0.008165466464517088,58,0.82,1.0,0.9503949545052781,6759,353,95.04
2025-08-27,WH02,S1,8,2,5000,0.85,1.0,0.4,1700,1578,12624,30,1.0,30,240,6.575,90,1.05,94.5,22680,52.6,0.5566137566137566,55.66,0,12624,1.0,0.00924582775350149,117,0.93,1.0,0.967882178161008,12219,405,96.79
2025-08-27,WH02,S2,8,2,5000,0.85,1.0,0.35,1488,1569,12552,30,0.95,28,224,7.004464285714286,90,1.0,90.0,20160,56.04,0.6226190476190476,62.26,0,12552,1.0,0.009240487427199393,116,0.92,1.0,0.9613693344755933,12067,485,96.14
2025-08-27,WH02,S3,8,2,5000,0.85,1.0,0.25,1062,982,7856,30,0.75,22,176,5.579545454545454,90,0.85,76.5,13464,44.64,0.5834818775995246,58.35,0,15712,1.0,0.008655121707749154,68,0.87,1.0,0.9683833215002404,7608,248,96.84
2025-08-27,WH03,S1,8,2,3500,0.85,1.0,0.4,1190,1120,8960,20,1.0,20,160,7.0,75,1.05,78.75,12600,56.0,0.7111111111111111,71.11,0,26880,1.0,0.006481428591007106,58,0.65,1.0,0.9609493234039846,8610,350,96.09
2025-08-27,WH03,S2,8,2,3500,0.85,1.0,0.35,1041,1113,8904,20,0.95,19,152,7.322368421052632,75,1.0,75.0,11400,58.58,0.7810526315789473,78.11,0,17808,1.0,0.007283733719025977,65,0.73,1.0,0.9646814066204207,8590,314,96.47
2025-08-27,WH03,S3,8,2,3500,0.85,1.0,0.25,744,667,5336,20,0.75,15,120,5.558333333333334,75,0.85,63.75,7650,44.47,0.6975163398692811,69.75,0,5336,1.0,0.009018849106151998,48,0.9,1.0,0.9542375435910802,5092,244,95.42
2025-08-27,WH04,S1,8,2,3800,0.85,1.0,0.4,1292,1141,9128,23,1.0,23,184,6.201086956521739,82,1.05,86.10000000000001,15842,49.61,0.5761898750157808,57.62,0,9128,1.0,0.007200601136139583,66,0.72,1.0,0.9581096455104811,8746,382,95.81
2025-08-27,WH04,S2,8,2,3800,0.85,1.0,0.35,1130,1070,8560,23,0.95,22,176,6.079545454545454,82,1.0,82.0,14432,48.64,0.5931263858093127,59.31,0,8560,1.0,0.007814275748315017,67,0.78,1.0,0.959325506647826,8212,348,95.93
2025-08-27,WH04,S3,8,2,3800,0.85,1.0,0.25,808,797,6376,23,0.75,17,136,5.860294117647059,82,0.85,69.7,9479,46.88,0.6726447937546155,67.26,0,6376,1.0,0.009780830084677804,62,0.97,1.0,0.957337295462244,6104,272,95.73
2025-08-27,WH05,S1,8,2,3000,0.85,1.0,0.4,1020,968,7744,18,1.0,18,144,6.722222222222222,70,1.05,73.5,10584,53.78,0.7316704459561603,73.17,0,7744,1.0,0.008205225981370398,64,0.83,1.0,0.9505766538614967,7361,383,95.06
2025-08-27,WH05,S2,8,2,3000,0.85,1.0,0.35,892,1006,8048,18,0.95,17,136,7.397058823529412,70,1.0,70.0,9520,59.18,0.8453781512605042,84.54,0,8048,1.0,0.00788913129244196,63,0.78,1.0,0.9540984289733658,7679,369,95.41
2025-08-27,WH05,S3,8,2,3000,0.85,1.0,0.25,638,583,4664,18,0.75,14,112,5.205357142857143,70,0.85,59.5,6664,41.64,0.6998799519807923,69.99,0,4664,1.0,0.009624564762219845,45,0.96,1.0,0.9641427372242959,4497,167,96.41
2025-08-28,WH01,S1,8,3,4200,0.85,1.05,0.4,1499,1541,12328,25,1.0,25,200,7.705,85,1.05,89.25,17850,61.64,0.6906442577030812,69.06,0,12328,1.0,0.008198902191051658,101,0.82,1.0,0.9525484249295055,11743,585,95.25
2025-08-28,WH01,S2,8,3,4200,0.85,1.05,0.35,1312,1313,10504,25,0.95,24,192,6.838541666666667,85,1.0,85.0,16320,54.71,0.6436274509803922,64.36,0,31512,1.0,0.008349830799961176,88,0.84,1.0,0.9499152482444165,9978,526,94.99
2025-08-28,WH01,S3,8,3,4200,0.85,1.05,0.25,937,910,7280,25,0.75,19,152,5.9868421052631575,85,0.85,72.25,10982,47.89,0.6629029320706611,66.29,0,14560,1.0,0.008875637077148002,65,0.89,1.0,0.9597239390425757,6987,293,95.97
2025-08-28,WH02,S1,8,3,5000,0.85,1.05,0.4,1785,2027,16216,30,1.0,30,240,8.445833333333333,90,1.05,94.5,22680,67.57,0.7149911816578484,71.5,0,16216,1.0,0.006568273500144636,107,0.66,1.0,0.9594193441380974,15558,658,95.94
2025-08-28,WH02,S2,8,3,5000,0.85,1.05,0.35,1562,1709,13672,30,0.95,28,224,7.629464285714286,90,1.0,90.0,20160,61.04,0.6781746031746032,67.82,0,13672,1.0,0.008192085500433391,112,0.82,1.0,0.9639370587909094,13179,493,96.39
2025-08-28,WH02,S3,8,3,5000,0.85,1.05,0.25,1116,1088,8704,30,0.75,22,176,6.181818181818182,90,0.85,76.5,13464,49.45,0.6464646464646465,64.65,0,8704,1.0,0.008757019949815276,76,0.87,1.0,0.9565441126996713,8326,378,95.65
2025-08-28,WH03,S1,8,3,3500,0.85,1.05,0.4,1250,1080,8640,20,1.0,20,160,6.75,75,1.05,78.75,12600,54.0,0.6857142857142857,68.57,0,8640,1.0,0.009964441782113372,86,1.0,1.0,0.9593304268232775,8289,351,95.93
2025-08-28,WH03,S2,8,3,3500,0.85,1.05,0.35,1093,1052,8416,20,0.95,19,152,6.921052631578948,75,1.0,75.0,11400,55.37,0.7382456140350877,73.82,0,25248,1.0,0.009031933379442577,76,0.9,1.0,0.98544862839594,8294,122,98.54
2025-08-28,WH03,S3,8,3,3500,0.85,1.05,0.25,781,908,7264,20,0.75,15,120,7.566666666666666,75,0.85,63.75,7650,60.53,0.9495424836601307,94.95,0,14528,1.4,0.011061396892852383,80,1.1,1.0,0.9642084324890509,7004,260,96.42
2025-08-28,WH04,S1,8,3,3800,0.85,1.05,0.4,1357,1416,11328,23,1.0,23,184,7.695652173913044,82,1.05,86.10000000000001,15842,61.57,0.7150612296427219,71.51,0,11328,1.0,0.00749484493543765,85,0.75,1.0,0.9785855639742288,11085,243,97.86
2025-08-28,WH04,S2,8,3,3800,0.85,1.05,0.35,1187,1417,11336,23,0.95,22,176,8.051136363636363,82,1.0,82.0,14432,64.41,0.7854767184035477,78.55,0,22672,1.0,0.009814321805662541,111,0.98,1.0,0.9665847607203162,10957,379,96.66
2025-08-28,WH04,S3,8,3,3800,0.85,1.05,0.25,848,791,6328,23,0.75,17,136,5.8161764705882355,82,0.85,69.7,9479,46.53,0.6675809684565882,66.76,0,12656,1.0,0.009123467609827575,58,0.92,1.0,0.9564885840266792,6053,275,95.65
2025-08-28,WH05,S1,8,3,3000,0.85,1.05,0.4,1071,1110,8880,18,1.0,18,144,7.708333333333333,70,1.05,73.5,10584,61.67,0.8390022675736961,83.9,0,17760,1.0,0.009481374964996353,84,0.95,1.0,0.9589354364151892,8515,365,95.89
2025-08-28,WH05,S2,8,3,3000,0.85,1.05,0.35,937,818,6544,18,0.95,17,136,6.014705882352941,70,1.0,70.0,9520,48.12,0.6873949579831933,68.74,0,6544,1.0,0.007520748789706073,49,0.75,1.0,0.9582737532352701,6271,273,95.83
2025-08-28,WH05,S3,8,3,3000,0.85,1.05,0.25,669,616,4928,18,0.75,14,112,5.5,70,0.85,59.5,6664,44.0,0.7394957983193278,73.95,0,4928,1.0,0.007259301469690913,36,0.73,1.0,0.9599632404100544,4731,197,96.0
2025-08-29,WH01,S1,8,4,4200,0.85,1.1,0.4,1571,1810,14480,25,1.0,25,200,9.05,85,1.05,89.25,17850,72.4,0.8112044817927171,81.12,0,28960,1.0,0.008019696428595551,116,0.8,1.0,0.9492803310182948,13746,734,94.93
