date,warehouse_id,shift_id,workers,labor_hours,shipments,units_procced,Productivity,capacity,utilization_perct,backlog,errors,errors_percet,on_time_ships_percet,late_shipments,on_time_ships,year,month,month_nm,day_of_week,is_weekend,utilization_band,is_peak,backlog_rate_pct,high_pressure
2025-06-16,WH04,S1,23,184,13392,13392,9.097826086956522,15842,84.53,0,91,0.68,94.88,686,12706,2025,6,June,Monday,False,High,False,0.0,False
2025-06-16,WH04,S2,22,176,11800,23600,8.380681818181818,14432,81.76,0,92,0.78,96.36,429,11371,2025,6,June,Monday,False,High,False,0.0,False
2025-06-16,WH04,S3,17,136,6928,6928,6.367647058823529,9479,73.09,0,53,0.77,96.32,255,6673,2025,6,June,Monday,False,Normal,False,0.0,False
2025-06-16,WH05,S1,18,144,12336,12336,10.708333333333334,10584,116.55,1752,150,1.22,88.71,1393,10943,2025,6,June,Monday,False,Over Capacity,True,14.2,True
2025-06-16,WH05,S2,17,136,9088,18176,8.352941176470589,9520,95.46,0,110,1.21,96.09,355,8733,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-16,WH05,S3,14,112,6592,6592,7.357142857142857,6664,98.92,0,77,1.17,96.75,214,6378,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-17,WH01,S1,25,200,13136,26272,8.21,17850,73.59,0,104,0.79,96.0,525,12611,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-17,WH01,S2,24,192,11008,11008,7.166666666666667,16320,67.45,0,109,0.99,95.87,454,10554,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-17,WH01,S3,19,152,8840,8840,7.269736842105263,10982,80.5,0,60,0.68,97.68,205,8635,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-17,WH02,S1,30,240,14920,14920,7.770833333333333,22680,65.78,0,133,0.89,95.99,598,14322,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-17,WH02,S2,28,224,13840,41520,7.723214285714286,20160,68.65,0,111,0.8,95.43,632,13208,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-17,WH02,S3,22,176,11272,11272,8.005681818181818,13464,83.72,0,87,0.77,95.14,548,10724,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-17,WH03,S1,20,160,11016,11016,8.60625,12600,87.43,0,132,1.2,94.34,624,10392,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-17,WH03,S2,19,152,8896,17792,7.315789473684211,11400,78.04,0,85,0.96,98.36,146,8750,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-17,WH03,S3,15,120,7264,7264,7.566666666666666,7650,94.95,0,84,1.16,95.28,343,6921,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-17,WH04,S1,23,184,12552,12552,8.527173913043478,15842,79.23,0,112,0.89,96.46,444,12108,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-17,WH04,S2,22,176,10680,10680,7.585227272727272,14432,74.0,0,93,0.87,95.85,443,10237,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-17,WH04,S3,17,136,8104,8104,7.448529411764706,9479,85.49,0,64,0.79,95.96,328,7776,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-17,WH05,S1,18,144,10608,10608,9.208333333333334,10584,100.23,24,122,1.15,95.88,437,10171,2025,6,June,Tuesday,False,Over Capacity,True,0.23,False
2025-06-17,WH05,S2,17,136,8640,17280,7.9411764705882355,9520,90.76,0,85,0.98,97.75,194,8446,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-17,WH05,S3,14,112,6448,19344,7.196428571428571,6664,96.76,0,81,1.26,95.82,269,6179,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-18,WH01,S1,25,200,13072,13072,8.17,17850,73.23,0,108,0.83,96.5,457,12615,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH01,S2,24,192,10296,10296,6.703125,16320,63.09,0,69,0.67,94.4,577,9719,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH01,S3,19,152,8336,16672,6.855263157894737,10982,75.91,0,55,0.66,96.29,309,8027,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-18,WH02,S1,30,240,16808,33616,8.754166666666666,22680,74.11,0,124,0.74,96.69,557,16251,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH02,S2,28,224,13440,26880,7.5,20160,66.67,0,84,0.62,95.54,600,12840,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH02,S3,22,176,10360,20720,7.357954545454546,13464,76.95,0,58,0.56,98.65,140,10220,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-18,WH03,S1,20,160,10848,21696,8.475,12600,86.1,0,118,1.09,97.1,315,10533,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-18,WH03,S2,19,152,8632,17264,7.098684210526316,11400,75.72,0,64,0.74,95.03,429,8203,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-18,WH03,S3,15,120,7904,7904,8.233333333333333,7650,103.32,254,92,1.16,92.06,628,7276,2025,6,June,Wednesday,False,Over Capacity,True,3.21,True
2025-06-18,WH04,S1,23,184,10472,10472,7.114130434782608,15842,66.1,0,80,0.76,97.16,298,10174,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH04,S2,22,176,9840,29520,6.988636363636363,14432,68.18,0,105,1.07,97.15,280,9560,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-18,WH04,S3,17,136,7712,15424,7.088235294117647,9479,81.36,0,49,0.64,98.53,114,7598,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-18,WH05,S1,18,144,9464,9464,8.215277777777779,10584,89.42,0,110,1.16,95.59,418,9046,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-18,WH05,S2,17,136,9248,9248,8.5,9520,97.14,0,81,0.88,96.15,356,8892,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-18,WH05,S3,14,112,5352,10704,5.973214285714286,6664,80.31,0,45,0.84,97.48,135,5217,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-19,WH01,S1,25,200,15000,15000,9.375,17850,84.03,0,127,0.85,98.2,270,14730,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-19,WH01,S2,24,192,13200,13200,8.59375,16320,80.88,0,115,0.87,95.91,540,12660,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-19,WH01,S3,19,152,7968,7968,6.552631578947368,10982,72.56,0,80,1.0,96.18,304,7664,2025,6,June,Thursday,False,Normal,False,0.0,False
2025-06-19,WH02,S1,30,240,15600,31200,8.125,22680,68.78,0,122,0.78,97.77,347,15253,2025,6,June,Thursday,False,Normal,False,0.0,False
2025-06-19,WH02,S2,28,224,14624,14624,8.160714285714286,20160,72.54,0,93,0.64,95.29,689,13935,2025,6,June,Thursday,False,Normal,False,0.0,False
2025-06-19,WH02,S3,22,176,12376,12376,8.789772727272727,13464,91.92,0,128,1.03,95.82,517,11859,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-19,WH03,S1,20,160,12072,12072,9.43125,12600,95.81,0,122,1.01,95.6,531,11541,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-19,WH03,S2,19,152,9144,18288,7.519736842105263,11400,80.21,0,54,0.59,96.19,349,8795,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-19,WH03,S3,15,120,6720,6720,7.0,7650,87.84,0,87,1.29,95.27,318,6402,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-19,WH04,S1,23,184,13160,13160,8.940217391304348,15842,83.07,0,109,0.83,96.77,425,12735,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-19,WH04,S2,22,176,12952,12952,9.198863636363637,14432,89.75,0,144,1.11,95.29,609,12343,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-19,WH04,S3,17,136,7416,7416,6.816176470588236,9479,78.24,0,56,0.76,95.84,308,7108,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-19,WH05,S1,18,144,10928,10928,9.48611111111111,10584,103.25,344,114,1.04,93.51,709,10219,2025,6,June,Thursday,False,Over Capacity,True,3.15,True
2025-06-19,WH05,S2,17,136,11208,11208,10.301470588235292,9520,117.73,1688,116,1.03,88.77,1259,9949,2025,6,June,Thursday,False,Over Capacity,True,15.06,True
2025-06-19,WH05,S3,14,112,6176,6176,6.892857142857143,6664,92.68,0,72,1.17,95.91,253,5923,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-20,WH01,S1,25,200,13920,27840,8.7,17850,77.98,0,118,0.85,96.7,460,13460,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH01,S2,24,192,13200,39600,8.59375,16320,80.88,0,115,0.87,95.37,611,12589,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH01,S3,19,152,8760,8760,7.203947368421052,10982,79.77,0,73,0.83,95.18,422,8338,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH02,S1,30,240,14632,14632,7.620833333333334,22680,64.51,0,135,0.92,97.05,432,14200,2025,6,June,Friday,False,Normal,False,0.0,False
2025-06-20,WH02,S2,28,224,15560,15560,8.683035714285714,20160,77.18,0,101,0.65,95.29,733,14827,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH02,S3,22,176,11184,33552,7.943181818181818,13464,83.07,0,84,0.75,96.57,384,10800,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH03,S1,20,160,11240,22480,8.78125,12600,89.21,0,101,0.9,95.7,483,10757,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-20,WH03,S2,19,152,8416,8416,6.921052631578948,11400,73.82,0,61,0.72,96.29,312,8104,2025,6,June,Friday,False,Normal,False,0.0,False
2025-06-20,WH03,S3,15,120,7248,21744,7.55,7650,94.75,0,76,1.05,96.6,247,7001,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-20,WH04,S1,23,184,12128,12128,8.23913043478261,15842,76.56,0,92,0.76,96.15,467,11661,2025,6,June,Friday,False,High,False,0.0,False
2025-06-20,WH04,S2,22,176,13584,27168,9.647727272727272,14432,94.12,0,151,1.11,96.7,448,13136,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-20,WH04,S3,17,136,8416,25248,7.735294117647059,9479,88.79,0,95,1.13,94.78,439,7977,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-20,WH05,S1,18,144,11248,11248,9.76388888888889,10584,106.27,664,117,1.04,87.24,1435,9813,2025,6,June,Friday,False,Over Capacity,True,5.9,True
2025-06-20,WH05,S2,17,136,8696,8696,7.992647058823529,9520,91.34,0,82,0.94,95.15,421,8275,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-20,WH05,S3,14,112,6392,6392,7.133928571428571,6664,95.92,0,87,1.36,94.7,339,6053,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-21,WH01,S1,25,200,8488,16976,5.305,17850,47.55,0,70,0.82,97.46,216,8272,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH01,S2,24,192,7976,23928,5.192708333333333,16320,48.87,0,43,0.54,97.56,195,7781,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH01,S3,19,152,5104,10208,4.197368421052632,10982,46.48,0,42,0.82,95.35,237,4867,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH02,S1,30,240,9192,9192,4.7875,22680,40.53,0,88,0.96,94.6,496,8696,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH02,S2,28,224,9304,9304,5.191964285714286,20160,46.15,0,64,0.69,96.8,298,9006,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH02,S3,22,176,5224,5224,3.710227272727273,13464,38.8,0,48,0.92,95.22,250,4974,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH03,S1,20,160,6768,6768,5.2875,12600,53.71,0,60,0.89,96.18,259,6509,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH03,S2,19,152,5744,5744,4.723684210526316,11400,50.39,0,39,0.68,94.44,319,5425,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH03,S3,15,120,5184,5184,5.4,7650,67.76,0,33,0.64,95.98,208,4976,2025,6,June,Saturday,False,Normal,False,0.0,False
2025-06-21,WH04,S1,23,184,8904,8904,6.048913043478261,15842,56.21,0,63,0.71,94.36,503,8401,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH04,S2,22,176,7304,7304,5.1875,14432,50.61,0,57,0.78,97.44,187,7117,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH04,S3,17,136,5136,5136,4.720588235294118,9479,54.18,0,36,0.7,97.25,141,4995,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH05,S1,18,144,6328,12656,5.493055555555555,10584,59.79,0,59,0.93,98.1,120,6208,2025,6,June,Saturday,False,Low,False,0.0,False
2025-06-21,WH05,S2,17,136,6176,6176,5.676470588235294,9520,64.87,0,57,0.92,96.47,218,5958,2025,6,June,Saturday,False,Normal,False,0.0,False
2025-06-21,WH05,S3,14,112,4104,4104,4.580357142857143,6664,61.58,0,24,0.58,95.56,182,3922,2025,6,June,Saturday,False,Normal,False,0.0,False
2025-06-22,WH01,S1,25,200,8992,17984,5.62,17850,50.38,0,82,0.91,94.74,473,8519,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH01,S2,24,192,7104,14208,4.625,16320,43.53,0,69,0.97,96.08,278,6826,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH01,S3,19,152,4400,4400,3.6184210526315783,10982,40.07,0,42,0.95,97.24,121,4279,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH02,S1,30,240,9296,27888,4.841666666666667,22680,40.99,0,69,0.74,95.43,425,8871,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH02,S2,28,224,7832,7832,4.370535714285714,20160,38.85,0,61,0.78,96.98,236,7596,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH02,S3,22,176,5704,5704,4.051136363636363,13464,42.36,0,45,0.79,95.24,271,5433,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH03,S1,20,160,6824,13648,5.33125,12600,54.16,0,56,0.82,96.04,270,6554,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH03,S2,19,152,4896,4896,4.026315789473684,11400,42.95,0,36,0.74,96.35,179,4717,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH03,S3,15,120,3368,3368,3.5083333333333333,7650,44.03,0,27,0.8,97.25,93,3275,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH04,S1,23,184,6312,12624,4.288043478260869,15842,39.84,0,40,0.63,96.76,204,6108,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH04,S2,22,176,4736,9472,3.363636363636364,14432,32.82,0,50,1.06,96.96,144,4592,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH04,S3,17,136,5088,5088,4.676470588235294,9479,53.68,0,31,0.61,94.61,274,4814,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH05,S1,18,144,6136,12272,5.326388888888889,10584,57.97,0,36,0.59,94.94,310,5826,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH05,S2,17,136,4408,4408,4.051470588235294,9520,46.3,0,27,0.61,96.2,168,4240,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-22,WH05,S3,14,112,3200,3200,3.571428571428572,6664,48.02,0,25,0.78,96.05,126,3074,2025,6,June,Sunday,True,Low,False,0.0,False
2025-06-23,WH01,S1,25,200,14472,28944,9.045,17850,81.08,0,108,0.75,96.42,518,13954,2025,6,June,Monday,False,High,False,0.0,False
2025-06-23,WH01,S2,24,192,13080,13080,8.515625,16320,80.15,0,98,0.75,94.66,699,12381,2025,6,June,Monday,False,High,False,0.0,False
2025-06-23,WH01,S3,19,152,9384,9384,7.717105263157895,10982,85.45,0,88,0.94,96.83,298,9086,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-23,WH02,S1,30,240,17080,17080,8.895833333333334,22680,75.31,0,113,0.66,96.2,648,16432,2025,6,June,Monday,False,High,False,0.0,False
2025-06-23,WH02,S2,28,224,14480,43440,8.080357142857142,20160,71.83,0,147,1.02,96.62,490,13990,2025,6,June,Monday,False,Normal,False,0.0,False
2025-06-23,WH02,S3,22,176,11968,35904,8.5,13464,88.89,0,137,1.14,95.43,547,11421,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-23,WH03,S1,20,160,11488,34464,8.975,12600,91.17,0,134,1.17,97.69,265,11223,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-23,WH03,S2,19,152,10672,10672,8.776315789473685,11400,93.61,0,163,1.53,97.6,256,10416,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-23,WH03,S3,15,120,7320,14640,7.625,7650,95.69,0,82,1.12,95.05,362,6958,2025,6,June,Monday,False,Very High,True,0.0,False
2025-06-23,WH04,S1,23,184,11992,23984,8.146739130434783,15842,75.7,0,109,0.91,94.45,666,11326,2025,6,June,Monday,False,High,False,0.0,False
2025-06-23,WH04,S2,22,176,10288,30864,7.306818181818182,14432,71.29,0,64,0.62,96.5,360,9928,2025,6,June,Monday,False,Normal,False,0.0,False
2025-06-23,WH04,S3,17,136,6584,6584,6.051470588235294,9479,69.46,0,62,0.94,94.9,336,6248,2025,6,June,Monday,False,Normal,False,0.0,False
2025-06-23,WH05,S1,18,144,8576,8576,7.444444444444445,10584,81.03,0,63,0.73,95.43,392,8184,2025,6,June,Monday,False,High,False,0.0,False
2025-06-23,WH05,S2,17,136,11360,11360,10.441176470588236,9520,119.33,1840,122,1.07,88.93,1257,10103,2025,6,June,Monday,False,Over Capacity,True,16.2,True
2025-06-23,WH05,S3,14,112,7160,7160,7.991071428571429,6664,107.44,496,88,1.23,92.35,548,6612,2025,6,June,Monday,False,Over Capacity,True,6.93,True
2025-06-24,WH01,S1,25,200,15336,15336,9.585,17850,85.92,0,151,0.98,96.59,523,14813,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH01,S2,24,192,11392,11392,7.416666666666667,16320,69.8,0,79,0.69,97.4,296,11096,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-24,WH01,S3,19,152,9488,9488,7.802631578947368,10982,86.4,0,85,0.9,97.08,277,9211,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH02,S1,30,240,16848,16848,8.775,22680,74.29,0,119,0.71,95.85,700,16148,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-24,WH02,S2,28,224,12648,37944,7.058035714285714,20160,62.74,0,91,0.72,98.56,183,12465,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-24,WH02,S3,22,176,11672,11672,8.289772727272727,13464,86.69,0,160,1.37,96.83,370,11302,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH03,S1,20,160,12256,12256,9.575,12600,97.27,0,103,0.84,95.07,604,11652,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH03,S2,19,152,12576,25152,10.342105263157896,11400,110.32,1176,162,1.29,88.16,1489,11087,2025,6,June,Tuesday,False,Over Capacity,True,9.35,True
2025-06-24,WH03,S3,15,120,6048,6048,6.3,7650,79.06,0,44,0.73,95.88,249,5799,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-24,WH04,S1,23,184,13280,13280,9.021739130434783,15842,83.83,0,113,0.85,96.05,524,12756,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-24,WH04,S2,22,176,10888,21776,7.732954545454546,14432,75.44,0,85,0.78,96.59,371,10517,2025,6,June,Tuesday,False,High,False,0.0,False
2025-06-24,WH04,S3,17,136,5968,5968,5.485294117647059,9479,62.96,0,38,0.64,95.39,275,5693,2025,6,June,Tuesday,False,Normal,False,0.0,False
2025-06-24,WH05,S1,18,144,10392,10392,9.020833333333334,10584,98.19,0,91,0.88,96.68,345,10047,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH05,S2,17,136,8528,8528,7.838235294117647,9520,89.58,0,84,0.98,97.86,182,8346,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-24,WH05,S3,14,112,6096,12192,6.803571428571429,6664,91.48,0,72,1.18,95.31,286,5810,2025,6,June,Tuesday,False,Very High,True,0.0,False
2025-06-25,WH01,S1,25,200,13080,13080,8.175,17850,73.28,0,98,0.75,95.39,603,12477,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-25,WH01,S2,24,192,13104,26208,8.53125,16320,80.29,0,91,0.69,95.07,647,12457,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH01,S3,19,152,9272,9272,7.625,10982,84.43,0,69,0.74,97.21,259,9013,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH02,S1,30,240,18752,18752,9.766666666666667,22680,82.68,0,117,0.62,95.36,871,17881,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH02,S2,28,224,14632,14632,8.165178571428571,20160,72.58,0,87,0.59,95.0,732,13900,2025,6,June,Wednesday,False,Normal,False,0.0,False
2025-06-25,WH02,S3,22,176,10944,21888,7.772727272727272,13464,81.28,0,73,0.67,95.21,524,10420,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH03,S1,20,160,11920,11920,9.3125,12600,94.6,0,114,0.96,96.64,400,11520,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-25,WH03,S2,19,152,10392,20784,8.546052631578947,11400,91.16,0,105,1.01,96.21,394,9998,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-25,WH03,S3,15,120,5816,5816,6.058333333333334,7650,76.03,0,50,0.86,95.28,275,5541,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH04,S1,23,184,12480,12480,8.478260869565217,15842,78.78,0,78,0.62,97.88,264,12216,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH04,S2,22,176,11032,11032,7.835227272727272,14432,76.44,0,90,0.82,96.18,422,10610,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH04,S3,17,136,8080,16160,7.426470588235294,9479,85.24,0,93,1.15,94.83,418,7662,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-25,WH05,S1,18,144,10320,10320,8.958333333333334,10584,97.51,0,105,1.02,96.18,394,9926,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-25,WH05,S2,17,136,7400,7400,6.801470588235294,9520,77.73,0,59,0.8,97.0,222,7178,2025,6,June,Wednesday,False,High,False,0.0,False
2025-06-25,WH05,S3,14,112,6360,6360,7.098214285714286,6664,95.44,0,55,0.86,95.51,286,6074,2025,6,June,Wednesday,False,Very High,True,0.0,False
2025-06-26,WH01,S1,25,200,13520,27040,8.45,17850,75.74,0,113,0.84,97.03,402,13118,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH01,S2,24,192,12120,24240,7.890625,16320,74.26,0,81,0.67,95.11,593,11527,2025,6,June,Thursday,False,Normal,False,0.0,False
2025-06-26,WH01,S3,19,152,9296,18592,7.644736842105263,10982,84.65,0,64,0.69,95.88,383,8913,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH02,S1,30,240,17192,34384,8.954166666666667,22680,75.8,0,180,1.05,95.71,738,16454,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH02,S2,28,224,13024,13024,7.267857142857143,20160,64.6,0,111,0.85,96.37,473,12551,2025,6,June,Thursday,False,Normal,False,0.0,False
2025-06-26,WH02,S3,22,176,10872,21744,7.721590909090909,13464,80.75,0,69,0.63,97.22,302,10570,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH03,S1,20,160,10224,20448,7.9875,12600,81.14,0,97,0.95,97.08,299,9925,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH03,S2,19,152,9464,9464,7.782894736842105,11400,83.02,0,65,0.69,96.88,295,9169,2025,6,June,Thursday,False,High,False,0.0,False
2025-06-26,WH03,S3,15,120,7472,7472,7.783333333333333,7650,97.67,0,73,0.98,94.29,427,7045,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-26,WH04,S1,23,184,14736,14736,10.01086956521739,15842,93.02,0,160,1.09,93.92,897,13839,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-26,WH04,S2,22,176,12608,25216,8.954545454545455,14432,87.36,0,128,1.02,95.91,515,12093,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-26,WH04,S3,17,136,8960,17920,8.235294117647058,9479,94.52,0,122,1.36,97.46,228,8732,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-26,WH05,S1,18,144,10232,10232,8.881944444444445,10584,96.67,0,168,1.64,96.46,362,9870,2025,6,June,Thursday,False,Very High,True,0.0,False
2025-06-26,WH05,S2,17,136,9960,9960,9.154411764705882,9520,104.62,440,105,1.05,91.84,813,9147,2025,6,June,Thursday,False,Over Capacity,True,4.42,True
2025-06-26,WH05,S3,14,112,6680,6680,7.455357142857143,6664,100.24,16,81,1.21,94.96,337,6343,2025,6,June,Thursday,False,Over Capacity,True,0.24,True
2025-06-27,WH01,S1,25,200,15776,31552,9.86,17850,88.38,0,153,0.97,95.92,644,15132,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH01,S2,24,192,12456,12456,8.109375,16320,76.32,0,96,0.77,96.92,383,12073,2025,6,June,Friday,False,High,False,0.0,False
2025-06-27,WH01,S3,19,152,10248,10248,8.427631578947368,10982,93.32,0,100,0.98,96.07,403,9845,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH02,S1,30,240,21368,42736,11.129166666666666,22680,94.22,0,275,1.29,95.8,898,20470,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH02,S2,28,224,14496,28992,8.089285714285714,20160,71.9,0,142,0.98,94.68,772,13724,2025,6,June,Friday,False,Normal,False,0.0,False
2025-06-27,WH02,S3,22,176,9520,9520,6.761363636363637,13464,70.71,0,56,0.59,95.73,407,9113,2025,6,June,Friday,False,Normal,False,0.0,False
2025-06-27,WH03,S1,20,160,10112,30336,7.9,12600,80.25,0,85,0.84,96.26,378,9734,2025,6,June,Friday,False,High,False,0.0,False
2025-06-27,WH03,S2,19,152,10696,10696,8.796052631578947,11400,93.82,0,128,1.2,94.87,549,10147,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH03,S3,15,120,7680,7680,8.0,7650,100.39,30,84,1.09,96.35,280,7400,2025,6,June,Friday,False,Over Capacity,True,0.39,False
2025-06-27,WH04,S1,23,184,13584,27168,9.228260869565217,15842,85.75,0,138,1.02,95.64,593,12991,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH04,S2,22,176,11712,23424,8.318181818181818,14432,81.15,0,69,0.59,95.81,491,11221,2025,6,June,Friday,False,High,False,0.0,False
2025-06-27,WH04,S3,17,136,7960,7960,7.3161764705882355,9479,83.98,0,73,0.92,96.19,303,7657,2025,6,June,Friday,False,High,False,0.0,False
2025-06-27,WH05,S1,18,144,10200,10200,8.854166666666666,10584,96.37,0,137,1.34,97.03,303,9897,2025,6,June,Friday,False,Very High,True,0.0,False
2025-06-27,WH05,S2,17,136,9672,9672,8.889705882352942,9520,101.6,152,88,0.91,95.65,421,9251,2025,6,June,Friday,False,Over Capacity,True,1.57,False
2025-06-27,WH05,S3,14,112,5528,5528,6.169642857142857,6664,82.95,0,47,0.85,94.42,309,5219,2025,6,June,Friday,False,High,False,0.0,False
